community_id,filename,efficientnet_quality
1041512,1041512_02.jpg,2489.3232421875
1041512,1041512_03.jpg,424.36627197265625
1051209,1051209_00.jpg,36266.63671875
1051209,1051209_01.jpg,2735.473876953125
1051209,1051209_02.jpg,832.5545654296875
1051209,1051209_03.jpg,147270.15625
1072858,1072858_00.jpg,31.306238174438477
1072858,1072858_01.jpg,-141.84844970703125
1072858,1072858_02.jpg,374.43328857421875
1072858,1072858_03.jpg,29.508438110351562
1132575,1132575_00.jpg,-66.13837432861328
1132575,1132575_01.jpg,233.83868408203125
1132575,1132575_02.jpg,178.94602966308594
1132575,1132575_03.jpg,87811.703125
1132576,1132576_00.jpg,211260.203125
1132576,1132576_01.jpg,459.047607421875
1186985,1186985_00.jpg,17523.216796875
1186983,1186983_00.jpg,-300.9889831542969
1186983,1186983_01.jpg,107577.859375
1186983,1186983_02.jpg,4074.43505859375
1186983,1186983_03.jpg,80308.9453125
1186984,1186984_00.jpg,190.57977294921875
1186984,1186984_01.jpg,5078.25830078125
1186984,1186984_02.jpg,90666.84375
1186984,1186984_03.jpg,937.5530395507812
1188761,1188761_00.jpg,47666.70703125
1190756,1190756_00.jpg,1857.23583984375
1190756,1190756_01.jpg,-4.903759002685547
1190756,1190756_02.jpg,20466.8046875
1190756,1190756_03.jpg,149587.6875
1058672,1058672_00.jpg,1.6266707181930542
1058672,1058672_01.jpg,760.554931640625
1058672,1058672_02.jpg,366.3328857421875
1058672,1058672_03.jpg,580.1827392578125
1082335,1082335_00.jpg,3197.343505859375
1082335,1082335_01.jpg,2371.717529296875
1082335,1082335_02.jpg,586.368896484375
